"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"xr_tl Normal_text xr_s11\" style=\"top: 99.54px;\">Derbyshire SK22 4BP</span>","#xr_xrc2 > div:nth-child(28) > div > span:nth-child(6)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"xr_tl Normal_text xr_s11\" style=\"top: 132.71px;\">Telephone: 01663 743483</span>","#xr_xrc2 > div:nth-child(28) > div > span:nth-child(7)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"xr_tl Normal_text xr_s11\" style=\"top: 149.3px;\">Fax: 01663 741524</span>","#xr_xrc2 > div:nth-child(28) > div > span:nth-child(8)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"xr_tl Normal_text xr_s10\" style=\"top: 0px;\">Hayfield Surgery:</span>","#xr_xrc2 > div:nth-child(29) > div > span:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"xr_tl Normal_text xr_s11\" style=\"top: 33.18px;\">The Old Bank Surgery</span>","#xr_xrc2 > div:nth-child(29) > div > span:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"xr_tl Normal_text xr_s11\" style=\"top: 49.769999999999996px;\">Market Street</span>","#xr_xrc2 > div:nth-child(29) > div > span:nth-child(3)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"xr_tl Normal_text xr_s11\" style=\"top: 66.36px;\">Hayfield</span>","#xr_xrc2 > div:nth-child(29) > div > span:nth-child(4)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"xr_tl Normal_text xr_s11\" style=\"top: 82.95px;\">High Peak</span>","#xr_xrc2 > div:nth-child(29) > div > span:nth-child(5)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"xr_tl Normal_text xr_s11\" style=\"top: 99.54px;\">Derbyshire SK22 2EP</span>","#xr_xrc2 > div:nth-child(29) > div > span:nth-child(6)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"xr_tl Normal_text xr_s11\" style=\"top: 132.71px;\">Telephone: 01663 744246</span>","#xr_xrc2 > div:nth-child(29) > div > span:nth-child(7)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"xr_tl Normal_text xr_s11\" style=\"top: 149.3px;\">Fax: 01663 746054</span>","#xr_xrc2 > div:nth-child(29) > div > span:nth-child(8)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"xr_tl Normal_text xr_s11\" style=\"top: 36.68px;\"><a href=\"http://www.nhs.uk/Serv...</span>","#xr_xrc2 > div:nth-child(30) > div > span"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<a href=\"http://www.nhs.uk/Services/GP/ReviewsAndRatings/DefaultView.aspx?id=42194\" onclick=\"return(xr_nn());\" onmousemove=\"xr_mo(this,10)\"><span class=\"Normal_text xr_s11...</a>","#xr_xrc2 > div:nth-child(30) > div > span > a:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://www.nhs.uk/Services/GP/ReviewsAndRatings/DefaultView.aspx?id=42194\" onclick=\"return(xr_nn());\" onmousemove=\"xr_mo(this,10)\"><span class=\"Normal_text xr_s11...</a>","#xr_xrc2 > div:nth-child(30) > div > span > a:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"Normal_text xr_s11\" style=\"\">Read Reviews</span>","#xr_xrc2 > div:nth-child(30) > div > span > a:nth-child(1) > span"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<a href=\"https://www.nhs.uk/Services/GP/LeaveReview/DefaultView.aspx?id=42194\" onclick=\"return(xr_nn());\" onmousemove=\"xr_mo(this,10)\"><span class=\"Normal_text xr_s11...</a>","#xr_xrc2 > div:nth-child(30) > div > span > a:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.nhs.uk/Services/GP/LeaveReview/DefaultView.aspx?id=42194\" onclick=\"return(xr_nn());\" onmousemove=\"xr_mo(this,10)\"><span class=\"Normal_text xr_s11...</a>","#xr_xrc2 > div:nth-child(30) > div > span > a:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"Normal_text xr_s11\" style=\"\">Write Review</span>","#xr_xrc2 > div:nth-child(30) > div > span > a:nth-child(2) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span class=\"xr_tr Normal_text xr_s12\" style=\"left: 0px; top: 0px; width: 417px;\">New Mills: 01663 743483  |  Hay...</span>","#xr_xrc2 > div:nth-child(31) > div > span"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/27.png\" alt=\"\" title=\"\" style=\"left:626px;top:868px;width:206px;height:42px;\">","#xr_xrc2 > div:nth-child(32) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/27.png\" alt=\"\" title=\"\" style=\"left:626px;top:868px;width:206px;height:42px;\">","#xr_xrc2 > div:nth-child(32) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"http://www.cqc.org.uk/provider/1-199704828\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xrc2 > a:nth-child(33)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://www.cqc.org.uk/provider/1-199704828\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xrc2 > a:nth-child(33)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/28.png\" alt=\"\" title=\"\" onmousemove=\"xr_mo(this,10,event)\" style=\"left:626px;top:955px;width:116px;height:81px;\">","#xr_xrc2 > a:nth-child(33) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/28.png\" alt=\"\" title=\"\" onmousemove=\"xr_mo(this,10,event)\" style=\"left:626px;top:955px;width:116px;height:81px;\">","#xr_xrc2 > a:nth-child(33) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/7.png\" alt=\"\" title=\"\" style=\"left:841px;top:50px;width:79px;height:32px;\">","#xr_xrc2 > img:nth-child(34)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/7.png\" alt=\"\" title=\"\" style=\"left:841px;top:50px;width:79px;height:32px;\">","#xr_xrc2 > img:nth-child(34)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<span class=\"xr_ar\" onmousemove=\"xr_mp(15,10)\" style=\"left:0px;top:0px;width:128px;height:30px;\"></span>","#xr_xrc2 > div:nth-child(35) > span"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.G90","Ensure the functionality provided by an event handler for this element is available through the keyboard","warning","<a href=\"\" onclick=\"return(false);\" onmousedown=\"xr_ppir(this);\">\n </a>","#xr_xo10 > a"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseDown","Ensure the functionality provided by mousing down on this element is available through the keyboard; for instance, using the keydown event.","warning","<a href=\"\" onclick=\"return(false);\" onmousedown=\"xr_ppir(this);\">\n </a>","#xr_xo10 > a"
"WCAG2AAA.Principle4.Guideline4_1.4_1_2.H91.A.EmptyNoId","Anchor element found with no link content and no name and/or ID attribute.","error","<a href=\"\" onclick=\"return(false);\" onmousedown=\"xr_ppir(this);\">\n </a>","#xr_xo10 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"\" onclick=\"return(false);\" onmousedown=\"xr_ppir(this);\">\n </a>","#xr_xo10 > a"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<div class=\"xr_ap\" onmousemove=\"xr_mpc(15)\">\n <span class=\"xr_ar\" style=\"le...</div>","#xr_xp15 > div:nth-child(1) > div"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span class=\"xr_ar\" style=\"left:0px;top:26px;width:932px;height:466px; background-color: #F2F2F2; border: 4px solid #666666;\"></span>","#xr_xp15 > div:nth-child(1) > div > span"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<div class=\"xr_ap\" onmousemove=\"xr_mpc(15)\">\n <span class=\"xr_ar\" style=\"le...</div>","#xr_xp15 > div:nth-child(2) > div"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span class=\"xr_ar\" style=\"left:4px;top:4px;width:120px;height:34px; background-color: #F2F2F2;\"></span>","#xr_xp15 > div:nth-child(2) > div > span"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<div class=\"xr_txt Normal_text xr_s10\" style=\"position: absolute; left: 27.019999999999996px; top: 6.91px; width: 73px; height: 13.09px;\" onmousemove=\"xr_mpc(15)\">\n  <span class=\"xr_tr Normal_te...</div>","#xr_xp15 > div:nth-child(3) > div"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<div class=\"xr_ap\" onmousemove=\"xr_mpc(15)\">\n <a href=\"#\" onclick=\"return(x...</div>","#xr_xp15 > div:nth-child(4)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"#\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xp15 > div:nth-child(4) > a"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.G90","Ensure the functionality provided by an event handler for this element is available through the keyboard","warning","<a href=\"#\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xp15 > div:nth-child(4) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"#\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xp15 > div:nth-child(4) > a"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/15.png\" alt=\"\" title=\"\" onmousemove=\"xr_mo(this,15,event)\" style=\"left:20px;top:10px;width:10px;height:10px;\">","#xr_xp15 > div:nth-child(4) > a > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/15.png\" alt=\"\" title=\"\" onmousemove=\"xr_mo(this,15,event)\" style=\"left:20px;top:10px;width:10px;height:10px;\">","#xr_xp15 > div:nth-child(4) > a > img"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<div class=\"xr_ap\" onmousemove=\"xr_mpc(15)\">\n<div class=\"xr_noreset \" style...</div>","#xr_xp15 > div:nth-child(5) > div"
"WCAG2AAA.Principle2.Guideline2_4.2_4_1.H64.1","Iframe element requires a non-empty title attribute that identifies the frame.","error","<iframe id=\"mainmenu940\" src=\"mainmenu/940/mainmenu.htm\" width=\"880\" height=\"410\" scrolling=\"no\" frameborder=\"0\" marginheight=\"0\" marginwidth=\"0\"></iframe>","#mainmenu940"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span class=\"xr_ar\" style=\"left:0px;top:0px;width:700px;height:1406px; background-color: #FFFFFF;\"></span>","#xr_mvp_3 > div:nth-child(1) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H48","If this element contains a navigation section, it is recommended that it be marked up as a list.","warning","<div id=\"xr_xrc3\" class=\"xr_ap xr_xri_ xr_xrc\" style=\"width: 700px; height: 1406px; overflow:hidden;\">\n <span class=\"xr_ar\" style=\"le...</div>","#xr_xrc3"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span class=\"xr_ar\" style=\"left:21px;top:140px;width:659px;height:334px; background-color: #E8F3D8;\"></span>","#xr_xrc3 > span:nth-child(1)"
